,ax,ay,az,gx,gy,gz,action
6617,-0.19,-10.08,-7.45,-247.66,284.64,92.03,reload
6618,-1.18,-7.14,-11.28,-72.72,-15.3,99.55,reload
6619,-3.35,-10.68,-12.48,-96.19,11.38,70.69,reload
6620,-1.34,-8.26,-12.14,-39.11,-115.74,112.02,reload
6621,-1.01,-5.83,-10.65,-88.73,23.42,79.27,reload
6622,-1.33,-2.49,-9.58,-79.09,-45.84,84.5,reload
6623,-3.15,1.21,-2.76,133.63,41.24,-36.63,reload
6624,-2.18,1.6,-13.0,-116.23,-99.61,-20.0,reload
6625,1.21,1.95,-9.6,43.23,-142.28,6.11,reload
6626,-1.18,2.82,-6.42,-1.46,178.31,-9.53,reload
6627,-4.49,2.18,-9.78,34.12,-0.67,-3.87,reload
6628,-1.0,1.76,-10.19,-13.21,-86.81,10.04,reload
6629,-1.37,1.97,-9.57,7.79,58.9,-5.61,reload
6630,-2.57,1.42,-10.06,0.88,-4.7,-3.63,reload
6631,-1.61,2.13,-9.77,7.88,2.25,-3.06,reload
6632,-1.9,1.71,-9.35,-7.81,25.69,-5.05,reload
6633,-1.91,1.88,-9.67,7.43,1.09,-7.95,reload
6634,-1.31,1.92,-9.09,-12.0,15.74,-1.89,reload
6635,-1.72,1.52,-9.36,8.16,19.25,-6.07,reload
6636,-0.79,1.92,-8.79,-5.78,9.27,-1.2,reload
6637,-0.85,1.26,-9.08,-3.75,44.45,-5.64,reload
6638,0.51,0.94,-7.79,-3.6,20.57,8.1,reload
6639,4.07,-0.86,-5.2,23.04,69.76,14.46,reload
6640,4.07,-3.2,-3.04,37.79,188.21,-57.72,reload
6641,3.27,-5.57,-4.67,116.84,237.93,-8.43,reload
6642,1.78,-5.65,-4.75,143.77,251.6,-1.41,reload
6643,2.16,-7.56,-3.85,186.93,219.42,80.45,reload
6644,2.7,-7.56,-4.38,230.45,293.48,122.44,reload
6645,-0.28,-10.45,-5.61,255.55,236.46,222.36,reload
6646,5.81,-11.97,-5.01,267.04,42.63,274.25,reload
6647,4.36,-18.77,-5.05,220.98,280.84,322.71,reload
6648,1.21,-23.44,-8.52,213.64,39.23,-278.72,reload
6649,20.24,-22.44,-14.07,120.63,-263.81,-287.43,reload
6650,-4.43,-11.03,-11.39,-158.85,197.52,121.57,reload
6651,-2.38,-9.37,-10.5,-91.05,-151.31,120.69,reload
6652,0.01,-5.93,-10.49,-37.73,-85.08,99.15,reload
6653,-0.6,-2.99,-9.37,-111.87,43.36,89.98,reload
6654,-1.23,0.42,-2.42,258.0,30.73,-99.76,reload
6655,-2.57,2.57,-9.02,-145.62,-100.48,13.56,reload
6656,0.85,-1.13,-10.59,3.86,-229.92,-1.12,reload
6657,-2.0,2.76,-7.69,50.99,239.0,-34.36,reload
6658,-4.58,2.6,-9.42,23.25,-58.01,9.35,reload
6659,-0.44,1.43,-9.79,-4.6,-66.74,4.24,reload
6660,-1.94,2.03,-9.94,22.35,58.62,-14.49,reload
6661,-2.74,1.21,-10.33,0.68,-21.86,-7.05,reload
6662,-1.72,1.88,-9.89,-5.5,23.54,-1.28,reload
6663,-1.8,1.79,-9.4,-11.67,30.82,-2.18,reload
6664,-1.12,1.7,-8.52,-28.56,17.1,3.63,reload
6665,0.31,0.95,-7.16,-32.7,47.51,24.15,reload
6666,2.4,-0.87,-3.8,-25.83,108.23,18.63,reload
6667,3.36,-3.64,-1.47,25.17,227.84,34.76,reload
6668,1.67,-6.88,-0.7,114.63,298.76,45.76,reload
6669,2.44,-8.28,-1.05,205.46,196.96,63.64,reload
6670,1.18,-10.77,-3.72,284.72,303.07,113.35,reload
6671,2.4,-14.48,-6.09,310.55,142.52,186.4,reload
6672,2.18,-15.31,-7.71,317.24,198.95,241.94,reload
6673,2.62,-20.14,-5.75,260.07,12.75,313.36,reload
6674,5.03,-25.7,-7.45,274.29,66.12,-303.77,reload
6675,12.18,-24.37,-11.42,215.31,11.61,-275.94,reload
6676,17.34,-9.94,-12.97,150.18,-73.99,174.26,reload
6677,5.09,-11.79,-1.33,-148.38,115.18,-13.21,reload
6678,0.33,-10.09,1.66,60.96,-103.7,7.15,reload
6679,3.26,-8.52,-2.0,56.17,-109.47,18.05,reload
6680,3.85,-8.55,-3.41,1.87,-129.64,-7.38,reload
6681,2.83,-10.23,-2.02,-44.26,-85.31,-37.12,reload
6682,1.14,-10.66,0.12,-48.54,-23.36,-44.52,reload
6683,0.22,-10.05,0.92,-45.01,19.24,-33.19,reload
6684,-0.44,-10.15,1.31,-37.15,31.08,-30.64,reload
6685,-2.39,-10.35,-11.19,-122.11,-114.38,130.65,reload
6686,0.41,-8.73,-11.44,-85.25,-171.38,116.09,reload
6687,-0.31,-5.79,-8.64,-111.9,55.11,95.05,reload
6688,-1.1,-1.81,-7.94,-64.21,-35.92,80.26,reload
6689,-7.25,0.87,-8.27,181.67,124.68,-91.57,reload
6690,-1.81,3.13,-11.46,-125.71,-196.8,35.51,reload
6691,1.66,-1.82,-8.55,48.05,-56.78,-13.36,reload
6692,-4.15,2.98,-7.72,45.71,221.92,-18.2,reload
6693,-2.81,1.32,-9.28,1.86,-138.33,11.01,reload
6694,0.1,0.96,-9.78,15.04,10.4,-4.48,reload
6695,-2.99,0.81,-9.8,17.13,35.15,-16.16,reload
6696,-2.22,1.14,-10.13,12.69,-28.97,-7.17,reload
6697,-2.58,1.02,-10.01,2.22,39.44,-4.63,reload
6698,-2.59,1.22,-9.94,6.07,-4.08,-7.29,reload
6699,-2.12,1.36,-9.93,-3.35,7.34,-6.47,reload
6700,-2.44,0.72,-9.82,-3.75,10.72,-4.5,reload
6701,-2.27,1.02,-9.6,-8.17,13.59,-1.15,reload
6702,-2.05,1.17,-9.43,-2.96,4.44,-2.09,reload
6703,-1.9,0.88,-9.33,-10.4,15.26,0.42,reload
6704,-1.34,1.11,-9.44,-21.95,12.69,2.04,reload
6705,-0.51,0.85,-8.77,-31.58,21.5,9.41,reload
6706,0.37,-0.11,-7.52,-43.52,84.31,23.13,reload
6707,2.2,-1.8,-4.11,-3.31,140.77,35.34,reload
6708,3.19,-3.86,-1.68,57.14,249.37,45.2,reload
6709,2.48,-6.53,-1.41,162.12,288.38,44.28,reload
6710,2.09,-7.46,-2.26,240.65,253.2,12.89,reload
6711,0.47,-7.83,-5.44,298.68,283.82,98.03,reload
6712,-0.37,-9.4,-4.73,213.91,155.19,193.11,reload
6713,3.57,-15.04,-6.04,218.37,108.31,307.18,reload
6714,4.19,-16.82,-6.22,225.72,60.76,302.19,reload
6715,3.86,-21.5,-5.8,210.61,75.26,324.83,reload
6716,6.66,-22.67,-7.28,159.03,28.36,-305.87,reload
6717,17.03,-15.73,-10.01,116.34,-133.73,220.2,reload
6718,7.4,-10.19,-2.15,-35.63,55.1,-29.17,reload
6719,-1.12,-11.03,1.93,5.64,77.13,-5.11,reload
6720,10.93,-12.66,-1.64,-95.48,80.25,-214.0,shield
6721,13.18,-13.92,-2.25,-108.42,60.88,-235.23,shield
6722,14.52,-16.2,-2.98,-136.71,86.08,-272.04,shield
6723,14.47,-17.27,-3.61,-137.2,34.76,-318.24,shield
6724,13.34,-17.59,-3.55,-137.0,67.15,307.44,shield
6725,10.49,-15.26,-1.89,-145.8,33.19,315.2,shield
6726,7.85,-13.43,0.85,-124.21,53.88,-311.15,shield
6727,8.32,-12.4,3.82,-100.94,-50.22,-290.18,shield
6728,10.71,-11.55,4.08,-46.06,-3.08,-281.01,shield
6729,9.28,-9.73,1.6,-1.72,-9.52,-276.67,shield
6730,5.85,-7.27,-1.56,29.36,-3.75,-291.08,shield
6731,1.76,-3.67,-2.95,30.35,39.2,-261.67,shield
6732,-4.61,0.16,-4.2,28.85,131.72,-222.52,shield
6733,-9.9,5.36,-3.59,61.45,93.34,-166.41,shield
6734,-7.76,7.65,-2.34,-22.46,74.16,-93.92,shield
6735,-7.76,8.61,-0.07,1.84,72.13,-64.12,shield
6736,-7.35,9.99,-0.22,11.21,76.72,-21.53,shield
6737,-4.66,10.36,0.67,-17.03,8.42,16.61,shield
6738,-1.87,9.45,1.71,-14.03,29.36,49.76,shield
6739,-1.54,8.23,2.03,7.08,1.89,62.99,shield
6740,0.8,7.34,2.36,24.47,17.5,77.61,shield
6741,-0.71,5.52,2.07,65.69,40.53,94.64,shield
6742,-0.46,4.7,1.91,78.89,33.52,120.69,shield
6743,0.27,2.17,2.01,116.14,60.03,152.95,shield
6744,-0.39,1.14,0.41,158.06,110.02,197.72,shield
6745,5.53,-3.46,-1.51,175.36,121.33,306.89,shield
6746,7.16,-4.02,-3.59,180.99,85.79,290.91,shield
6747,12.23,-7.02,-4.04,146.28,64.73,-324.91,shield
6748,16.2,-6.72,-4.9,122.88,-88.21,224.1,shield
6749,13.66,-5.83,-1.72,132.89,40.77,253.33,shield
6750,7.78,-7.49,-0.89,97.08,209.3,266.57,shield
6751,2.34,-11.46,-0.44,54.11,171.56,-326.66,shield
6752,9.97,-30.03,-0.13,-81.8,-132.24,-221.13,shield
6753,24.49,-17.78,-4.74,76.71,-200.1,260.93,shield
6754,9.06,-10.61,0.69,-130.86,89.98,-113.42,shield
6755,2.45,-6.77,-3.06,-4.71,96.24,-317.63,shield
6756,-4.85,-1.65,-3.06,20.18,137.08,-257.08,shield
6757,-8.76,2.44,-4.5,16.78,120.52,-206.78,shield
6758,-10.65,4.85,-3.73,-5.34,107.32,-122.59,shield
6759,-10.48,5.92,-0.82,-29.97,70.47,-81.97,shield
6760,-8.0,7.44,0.94,-6.04,33.72,-44.95,shield
6761,-4.99,8.59,2.12,-23.57,47.64,-6.42,shield
6762,-3.91,9.29,2.54,-4.44,45.0,12.48,shield
6763,-2.39,8.93,2.9,-0.51,11.61,32.03,shield
6764,-2.3,6.64,3.48,18.28,27.05,62.3,shield
6765,-2.94,4.6,3.38,46.69,42.98,105.08,shield
6766,-2.83,2.22,3.05,78.66,46.19,152.23,shield
6767,-2.29,0.85,2.75,123.72,72.05,198.13,shield
6768,-1.65,-0.75,1.56,157.68,143.47,254.46,shield
6769,-0.33,-3.34,1.33,163.69,204.07,-311.63,shield
6770,0.31,-6.6,-0.26,170.72,166.12,-242.86,shield
6771,8.05,-9.75,-0.92,157.84,-45.42,-235.33,shield
6772,14.85,-10.71,-1.65,138.36,184.35,-214.44,shield
6773,14.59,-15.22,-0.62,55.72,-10.46,-271.84,shield
6774,14.59,-17.38,-1.77,89.8,62.1,-277.15,shield
6775,8.7,-20.71,-1.45,-23.51,-172.16,-252.75,shield
6776,10.28,-23.51,-3.75,54.03,-162.32,-306.49,shield
6777,17.73,-18.47,-5.1,46.83,-159.57,-324.35,shield
6778,17.9,-10.24,-3.61,-31.16,146.31,114.83,shield
6779,4.24,-13.83,1.1,-34.94,270.54,-40.59,shield
6780,0.92,-8.44,0.08,48.51,120.01,-36.22,shield
6781,-0.71,-7.91,0.65,-8.94,7.98,0.01,shield
6782,1.52,-10.06,1.36,-35.72,-103.5,19.59,shield
6783,4.24,-10.87,0.24,6.13,-82.05,6.83,shield
6784,3.98,-10.98,-0.28,14.84,13.71,-24.81,shield
6785,1.23,-10.68,0.03,17.79,56.24,-43.26,shield
6786,-0.59,-10.37,0.55,11.62,50.51,-46.14,shield
6787,-0.53,-9.75,0.35,14.11,17.38,-30.1,shield
6788,0.47,-9.62,-0.11,11.84,21.95,-17.93,shield
6789,0.4,-9.88,-0.22,8.6,34.64,-21.71,shield
6790,2.45,-6.77,-3.06,-4.71,96.24,-317.63,shield
6791,-4.85,-1.65,-3.06,20.18,137.08,-257.08,shield
6792,-8.76,2.44,-4.5,16.78,120.52,-206.78,shield
6793,-10.65,4.85,-3.73,-5.34,107.32,-122.59,shield
6794,-10.48,5.92,-0.82,-29.97,70.47,-81.97,shield
6795,-8.0,7.44,0.94,-6.04,33.72,-44.95,shield
6796,-4.99,8.59,2.12,-23.57,47.64,-6.42,shield
6797,-3.91,9.29,2.54,-4.44,45.0,12.48,shield
6798,-2.39,8.93,2.9,-0.51,11.61,32.03,shield
6799,-2.3,6.64,3.48,18.28,27.05,62.3,shield
6800,-2.94,4.6,3.38,46.69,42.98,105.08,shield
6801,-2.83,2.22,3.05,78.66,46.19,152.23,shield
6802,-2.29,0.85,2.75,123.72,72.05,198.13,shield
6803,-1.65,-0.75,1.56,157.68,143.47,254.46,shield
6804,-0.33,-3.34,1.33,163.69,204.07,-311.63,shield
6805,0.31,-6.6,-0.26,170.72,166.12,-242.86,shield
6806,8.05,-9.75,-0.92,157.84,-45.42,-235.33,shield
6807,14.85,-10.71,-1.65,138.36,184.35,-214.44,shield
6808,14.59,-15.22,-0.62,55.72,-10.46,-271.84,shield
6809,14.59,-17.38,-1.77,89.8,62.1,-277.15,shield
6810,8.7,-20.71,-1.45,-23.51,-172.16,-252.75,shield
6811,10.28,-23.51,-3.75,54.03,-162.32,-306.49,shield
6812,17.73,-18.47,-5.1,46.83,-159.57,-324.35,shield
6813,17.9,-10.24,-3.61,-31.16,146.31,114.83,shield
6814,4.24,-13.83,1.1,-34.94,270.54,-40.59,shield
6815,0.92,-8.44,0.08,48.51,120.01,-36.22,shield
6816,-0.71,-7.91,0.65,-8.94,7.98,0.01,shield
6817,1.52,-10.06,1.36,-35.72,-103.5,19.59,shield
6818,4.24,-10.87,0.24,6.13,-82.05,6.83,shield
6819,3.98,-10.98,-0.28,14.84,13.71,-24.81,shield
6820,1.23,-10.68,0.03,17.79,56.24,-43.26,shield
6821,-0.59,-10.37,0.55,11.62,50.51,-46.14,shield
6822,-0.53,-9.75,0.35,14.11,17.38,-30.1,shield
6823,0.47,-9.62,-0.11,11.84,21.95,-17.93,shield
6824,0.4,-9.88,-0.22,8.6,34.64,-21.71,shield
6825,9.4,-25.06,-1.17,-73.5,39.7,237.82,shield
6826,7.56,-23.05,0.39,-32.18,7.09,206.52,shield
6827,8.07,-20.21,0.81,-45.45,-56.32,229.31,shield
6828,9.97,-19.11,2.2,-32.88,-3.21,256.76,shield
6829,6.48,-14.17,-1.24,33.51,31.66,269.36,shield
6830,3.07,-8.94,-3.84,14.28,29.02,316.07,shield
6831,-1.95,-6.22,-4.23,18.49,79.09,-306.71,shield
6832,-7.88,-1.56,-4.88,50.03,138.54,-243.01,shield
6833,-14.96,3.04,-3.39,45.18,141.62,-189.4,shield
6834,-13.62,7.19,-1.76,-3.58,104.82,-90.76,shield
6835,-12.32,9.4,-0.54,10.6,87.28,-39.38,shield
6836,-8.33,9.96,0.88,-0.18,21.33,-4.94,shield
6837,-5.98,10.1,1.29,2.25,50.57,32.88,shield
6838,-3.36,9.56,1.36,-0.56,0.7,54.49,shield
6839,-0.08,9.4,0.78,11.24,-1.31,50.22,shield
6840,-0.12,8.7,0.95,5.46,15.0,60.96,shield
6841,0.85,6.94,1.94,14.55,23.62,61.23,shield
6842,-0.29,5.44,2.25,47.04,63.61,76.19,shield
6843,-0.22,3.75,2.92,63.25,124.88,128.12,shield
6844,-1.01,1.65,2.56,103.38,177.01,179.15,shield
6845,-1.78,0.11,1.65,145.07,199.26,225.06,shield
6846,-3.37,-2.45,-0.5,143.88,212.2,309.85,shield
6847,0.18,-5.5,-1.89,133.87,58.55,-275.94,shield
6848,8.74,-8.13,-2.4,122.29,105.49,-235.87,shield
6849,11.11,-8.17,-0.09,81.96,271.47,-208.16,shield
6850,13.91,-11.74,3.1,46.54,185.92,-274.35,shield
6851,5.81,-13.39,2.68,5.37,163.81,-258.21,shield
6852,11.24,-22.91,2.38,-154.41,-150.82,-269.2,shield
6853,12.55,-26.7,-1.13,-30.58,-178.9,-259.23,shield
6854,19.85,-20.41,-0.66,-86.95,-289.8,302.13,shield
6855,18.58,-13.6,1.4,-63.78,-0.09,120.55,shield
6856,6.75,-12.28,2.96,-14.55,140.45,-23.88,shield
6857,2.27,-8.54,2.13,44.6,117.85,-29.05,shield
6858,0.88,-7.93,1.07,12.22,2.1,4.02,shield
6859,3.6,-10.11,0.44,-13.96,-58.41,13.18,shield
6860,6.3,-24.07,0.65,4.08,-74.11,175.62,shield
6861,8.02,-21.69,0.88,-11.13,-93.33,202.07,shield
6862,7.11,-18.32,-0.39,3.95,-38.01,238.8,shield
6863,3.5,-12.49,-2.33,24.33,18.8,279.91,shield
6864,0.09,-6.51,-2.58,24.61,56.91,-311.91,shield
6865,-3.85,-2.45,-3.36,29.77,153.95,-246.32,shield
6866,-11.39,2.16,-3.96,108.54,155.57,-210.2,shield
6867,-11.13,7.58,-3.58,20.23,79.01,-114.99,shield
6868,-9.87,7.38,-1.77,21.39,61.11,-71.56,shield
6869,-8.37,9.13,-1.45,2.99,59.2,-34.57,shield
6870,-6.74,9.86,-0.92,-2.94,65.54,7.81,shield
6871,-3.98,9.83,0.0,-17.32,36.6,32.35,shield
6872,-2.61,9.67,0.76,-6.02,19.54,37.47,shield
6873,-1.24,8.88,1.12,-1.63,2.91,55.07,shield
6874,0.64,8.27,1.48,12.9,24.47,55.54,shield
6875,-0.33,7.11,1.14,26.38,35.52,62.16,shield
6876,0.32,5.64,1.48,33.58,14.61,87.59,shield
6877,-0.7,4.8,1.39,67.87,31.26,96.07,shield
6878,-0.18,3.37,1.17,86.63,27.51,141.04,shield
6879,0.48,1.02,1.37,94.52,103.34,181.79,shield
6880,-0.63,0.22,0.72,151.47,87.42,215.85,shield
6881,1.26,-2.09,-0.27,138.24,70.54,278.03,shield
6882,5.44,-4.25,-2.79,191.48,-14.77,294.44,shield
6883,9.42,-5.4,-3.32,173.36,138.95,318.88,shield
6884,10.88,-7.68,-4.54,155.92,105.26,-306.28,shield
6885,13.58,-10.66,-0.28,76.04,133.18,-322.77,shield
6886,10.04,-12.04,-4.42,134.66,48.86,-318.61,shield
6887,11.16,-15.26,0.2,-6.92,-170.6,-327.24,shield
6888,11.04,-21.45,0.62,89.57,35.14,301.65,shield
6889,7.06,-18.93,-4.96,136.11,-81.18,288.06,shield
6890,16.42,-14.27,-6.94,43.27,-242.77,229.63,shield
6891,14.65,-10.13,-2.16,-85.94,-13.19,54.69,shield
6892,5.59,-12.4,2.45,-53.98,118.87,-1.58,shield
6893,2.35,-8.95,0.95,34.88,110.34,-6.71,shield
6894,1.02,-7.83,0.22,14.28,41.17,19.47,shield
6895,8.76,-29.52,-2.4,-54.93,26.33,193.26,shield
6896,7.76,-25.33,-0.67,-35.44,-88.26,162.74,shield
6897,10.05,-22.92,-0.09,-50.12,-66.22,197.79,shield
6898,6.96,-19.05,-1.28,-24.12,28.7,231.55,shield
6899,4.32,-12.2,-2.07,2.82,39.67,283.63,shield
6900,1.24,-6.41,-2.97,16.35,135.38,-294.45,shield
6901,-2.71,-2.12,-2.3,37.29,144.13,-234.74,shield
6902,-6.42,1.01,-3.41,57.42,103.66,-200.18,shield
6903,-9.34,4.93,-3.14,70.54,41.04,-148.03,shield
6904,-7.98,6.57,-2.45,-16.89,28.09,-82.84,shield
6905,-7.83,8.6,-1.31,11.78,98.48,-55.36,shield
6906,-7.72,9.01,-1.53,-3.57,83.99,-35.61,shield
6907,-6.48,9.81,-0.42,-22.63,25.1,-10.57,shield
6908,-3.7,9.48,1.16,-27.33,21.31,15.06,shield
6909,-3.58,9.34,1.6,-15.19,17.07,23.54,shield
6910,-1.26,8.65,1.82,-3.84,0.45,31.71,shield
6911,-1.73,7.8,1.74,13.45,6.98,42.86,shield
6912,-0.91,5.77,2.25,14.49,22.43,77.23,shield
6913,-1.78,3.63,2.24,51.18,49.94,98.42,shield
6914,-2.25,3.17,2.22,74.23,54.56,152.44,shield
6915,-1.44,0.29,2.66,90.09,113.16,220.64,shield
6916,-3.22,-0.86,1.38,140.45,122.47,254.23,shield
6917,-2.25,-3.62,0.95,145.16,46.86,-322.22,shield
6918,3.9,-7.69,-1.09,151.33,17.19,-263.61,shield
6919,9.64,-10.04,-2.98,214.35,55.33,-295.81,shield
6920,13.16,-10.2,-4.98,157.11,153.97,-233.38,shield
6921,14.9,-13.22,-0.71,101.95,-42.11,-281.43,shield
6922,15.14,-16.76,-2.07,125.8,74.33,-309.27,shield
6923,7.29,-19.18,-0.9,6.79,96.35,-229.28,shield
6924,7.46,-27.41,-2.68,-60.79,-132.96,-214.58,shield
6925,20.7,-22.71,-4.21,-34.28,-184.17,-250.91,shield
6926,16.69,-11.5,0.01,-73.41,218.4,82.19,shield
6927,-0.04,-14.24,2.24,73.56,107.3,-93.36,shield
6928,-0.23,-8.67,0.46,99.17,-6.36,-97.48,shield
6929,0.04,-6.69,-0.93,54.96,-57.33,-17.45,shield
6930,14.62,-17.69,-7.74,-105.82,-298.77,-176.61,shield
6931,13.27,-22.84,-5.94,-82.89,265.15,-244.86,shield
6932,13.1,-27.57,-6.1,-63.87,200.13,314.2,shield
6933,8.49,-30.79,-4.69,-56.4,111.87,216.73,shield
6934,6.87,-29.19,-1.93,-35.51,-49.1,155.33,shield
6935,8.06,-25.71,-1.42,-62.85,-65.96,158.01,shield
6936,8.0,-21.88,-0.35,-69.12,-19.19,214.96,shield
6937,5.2,-15.58,-2.23,-8.53,43.61,256.41,shield
6938,1.14,-9.56,-2.29,-20.28,82.22,324.86,shield
6939,-3.88,-4.63,-3.34,34.09,67.28,-302.59,shield
6940,-8.56,1.04,-2.13,21.63,84.84,-231.03,shield
6941,-12.95,2.89,-0.04,4.28,65.38,-167.23,shield
6942,-11.26,6.42,-0.08,16.72,125.37,-83.15,shield
6943,-9.35,8.52,0.17,11.94,93.91,-35.11,shield
6944,-7.0,9.78,0.93,5.7,38.22,-6.74,shield
6945,-4.21,9.99,1.29,4.83,12.66,22.23,shield
6946,-1.87,9.88,1.44,2.1,26.32,47.79,shield
6947,-1.05,9.04,1.82,10.37,21.6,60.23,shield
6948,0.07,6.67,2.08,23.6,17.32,72.5,shield
6949,-1.76,4.86,1.99,51.07,49.01,95.39,shield
6950,-2.53,2.85,1.85,75.41,57.65,148.26,shield
6951,-1.74,0.62,2.09,102.8,92.36,205.44,shield
6952,-1.45,-1.68,2.41,122.61,141.56,261.48,shield
6953,0.13,-4.2,2.06,156.32,143.84,-327.03,shield
6954,4.51,-6.78,1.12,168.86,191.52,-286.32,shield
6955,6.11,-8.09,-2.84,216.78,64.19,-298.74,shield
6956,13.28,-8.72,-0.16,125.54,-38.07,-252.09,shield
6957,16.19,-15.84,-1.98,54.17,68.97,-234.43,shield
6958,9.63,-13.06,-1.2,133.57,-55.53,-327.29,shield
6959,12.49,-21.21,-3.84,36.95,-133.05,-269.33,shield
6960,10.58,-20.87,-5.0,65.99,-68.31,-324.09,shield
6961,12.15,-18.53,-4.79,33.43,-149.71,302.71,shield
6962,16.16,-13.51,-3.69,-20.12,-7.29,220.53,shield
6963,8.19,-11.68,0.53,-91.51,198.19,40.21,shield
6964,1.2,-11.1,2.23,40.39,83.74,-22.09,shield
6965,10.7,-28.67,-4.98,16.4,203.06,296.88,shield
6966,6.34,-28.33,-3.88,28.23,97.28,225.67,shield
6967,3.74,-25.68,-0.34,37.17,-19.21,182.03,shield
6968,3.3,-22.27,1.08,33.73,-95.31,202.1,shield
6969,6.03,-19.29,0.01,29.71,-58.93,241.39,shield
6970,2.31,-14.02,-2.05,62.62,-27.17,252.01,shield
6971,0.04,-7.95,-2.96,60.04,50.37,325.64,shield
6972,-1.99,-2.57,-2.79,40.19,117.95,-255.51,shield
6973,-5.01,1.1,-3.64,54.49,111.53,-210.86,shield
6974,-6.62,5.65,-3.65,47.13,64.97,-169.92,shield
6975,-10.51,6.8,-1.72,9.91,72.36,-128.9,shield
6976,-10.44,8.98,-0.51,5.29,106.51,-58.75,shield
6977,-10.88,10.14,-0.44,15.87,91.19,-11.42,shield
6978,-7.05,10.45,0.41,-7.7,40.65,29.28,shield
6979,-4.03,10.44,0.97,-9.49,11.52,41.33,shield
6980,-1.54,9.85,1.8,-3.34,4.86,40.53,shield
6981,-1.4,9.41,1.5,13.13,9.75,43.21,shield
6982,-0.16,8.23,1.42,10.98,-5.7,58.14,shield
6983,-1.08,5.87,1.98,33.28,9.98,73.2,shield
6984,-2.42,3.82,1.93,63.23,28.64,113.25,shield
6985,-1.87,2.2,1.59,79.58,59.01,168.66,shield
6986,-1.5,-0.34,2.09,102.45,98.7,224.91,shield
6987,-1.08,-2.4,1.65,134.89,141.81,285.28,shield
6988,-1.86,-5.2,-0.01,157.34,139.82,-315.25,shield
6989,1.79,-8.85,-1.54,130.68,79.7,-239.58,shield
6990,5.89,-13.07,-4.96,113.73,76.22,-193.43,shield
6991,10.63,-14.0,-2.1,105.0,-139.24,-184.14,shield
6992,18.38,-21.43,-2.6,95.22,106.11,-217.02,shield
6993,1.3,-20.67,-4.25,94.73,103.38,-242.37,shield
6994,9.33,-32.18,-7.18,-86.15,285.92,-300.92,shield
6995,19.08,-25.58,-7.24,31.98,-283.75,-286.04,shield
6996,22.28,-13.55,-3.82,13.23,-1.38,148.99,shield
6997,6.92,-13.74,0.4,-15.68,239.73,-33.75,shield
6998,0.62,-8.4,0.04,84.87,171.79,-39.88,shield
6999,-1.38,-6.89,0.27,9.12,22.55,13.42,shield
7000,13.32,-19.33,-10.58,-101.32,-263.73,-192.26,shield
7001,11.28,-23.06,-9.74,-70.74,320.73,-252.52,shield
7002,11.83,-25.2,-8.71,-65.9,232.47,323.48,shield
7003,7.12,-28.01,-4.99,-55.76,147.53,245.33,shield
7004,4.85,-27.15,-0.03,-28.9,-1.96,197.43,shield
7005,5.18,-24.98,0.07,-15.54,-8.01,226.15,shield
7006,4.14,-20.94,1.07,7.82,-13.09,242.37,shield
7007,3.77,-15.38,-0.94,64.83,44.81,274.12,shield
7008,0.09,-7.47,-3.14,94.67,102.31,-320.42,shield
7009,-3.83,-1.83,-3.24,94.04,81.57,-267.69,shield
7010,-7.86,3.03,-5.06,84.31,84.81,-234.07,shield
7011,-8.38,6.23,-3.76,18.89,50.03,-149.07,shield
7012,-9.14,6.2,-1.31,5.46,57.36,-121.01,shield
7013,-8.84,9.06,-0.39,5.49,69.34,-76.01,shield
7014,-7.65,9.28,0.44,-1.61,57.69,-24.91,shield
7015,-5.58,9.18,1.73,-3.05,30.07,20.79,shield
7016,-2.88,8.55,2.15,-0.12,36.1,55.94,shield
7017,-3.07,6.54,2.62,30.39,13.19,75.46,shield
7018,-1.59,5.28,2.72,47.24,41.61,128.59,shield
7019,-1.94,2.24,2.66,78.89,61.25,167.4,shield
7020,-2.89,0.7,2.44,124.0,31.6,208.78,shield
7021,-1.32,-1.95,1.68,150.31,30.15,275.67,shield
7022,1.96,-8.15,-2.67,228.48,90.15,-298.62,shield
7023,9.3,-7.78,-7.96,217.63,-105.24,-284.2,shield
7024,13.16,-11.87,-5.14,171.35,21.51,-294.68,shield
7025,14.21,-10.51,-4.34,191.31,139.65,-283.48,shield
7026,7.81,-16.76,0.06,94.94,234.31,-241.7,shield
7027,5.25,-23.78,-5.24,36.53,9.96,-263.43,shield
7028,9.68,-28.97,-7.28,1.28,324.18,-294.15,shield
7029,23.44,-16.91,-11.08,61.13,313.22,216.89,shield
7030,12.72,-10.77,-0.92,-117.19,127.57,-1.93,shield
7031,0.53,-11.47,2.06,60.39,113.13,-4.27,shield
7032,0.57,-7.62,0.09,19.77,114.72,41.91,shield
7033,2.94,-9.72,-0.61,-18.02,-29.74,53.19,shield
7034,4.27,-10.83,-1.12,7.08,-31.48,-2.3,shield
7035,11.96,-14.75,-4.39,-56.32,296.62,-152.82,shield
7036,14.25,-16.26,-5.13,-59.46,225.77,-201.9,shield
7037,13.14,-19.57,-5.89,-32.07,186.43,-260.28,shield
7038,14.6,-22.28,-6.45,-73.24,202.43,-309.38,shield
7039,11.19,-27.17,-3.52,-71.03,157.74,297.03,shield
7040,8.2,-27.02,-1.38,3.79,10.75,199.73,shield
7041,6.14,-22.43,-0.63,-4.6,-10.13,194.89,shield
