,ax,ay,az,gx,gy,gz,action
6029,4.76,-3.13,-7.35,-66.93,-119.34,75.88,reload
6030,3.11,-0.32,-9.18,-66.41,-90.44,42.54,reload
6031,27.22,-22.27,-11.75,307.91,-215.92,-28.9,reload
6032,-3.71,7.17,-14.87,-27.86,143.15,76.78,reload
6033,-4.22,-5.9,-0.42,27.84,-55.51,34.79,reload
6034,-1.75,3.06,-11.59,-48.63,59.37,29.48,reload
6035,-0.73,0.4,-8.1,-33.23,45.16,56.84,reload
6036,2.81,-3.11,-8.28,-43.17,-5.75,88.0,reload
6037,3.22,-3.97,-4.6,22.02,193.77,128.84,reload
6038,3.19,-2.85,-4.0,-2.82,264.91,174.0,reload
6039,5.39,-2.39,-3.43,90.47,-308.66,246.49,reload
6040,3.15,-1.35,-6.06,44.37,-246.32,290.01,reload
6041,5.83,-5.8,-4.07,107.18,189.37,-290.91,reload
6042,8.43,-3.22,-7.87,210.72,116.9,318.85,reload
6043,8.43,-7.61,-6.19,45.5,66.09,279.45,reload
6044,8.6,-7.96,-7.66,123.02,19.42,237.56,reload
6045,8.18,-8.33,-7.32,103.46,-22.55,176.93,reload
6046,6.6,-9.31,-7.19,66.97,-31.02,153.14,reload
6047,5.96,-8.76,-6.68,66.51,-51.59,124.9,reload
6048,3.96,-9.77,-5.49,22.05,-42.95,99.9,reload
6049,3.67,-10.46,-4.94,48.02,-76.4,86.06,reload
6050,3.55,-10.26,-5.07,28.26,-64.04,63.61,reload
6051,2.83,-10.08,-4.68,19.28,-67.66,34.54,reload
6052,2.78,-8.92,-4.19,13.45,-70.22,10.63,reload
6053,2.36,-9.11,-3.17,-10.13,-29.26,-3.35,reload
6054,1.32,-9.14,-2.53,-14.26,4.56,-9.36,reload
6055,-7.25,-17.64,-8.69,-171.79,-94.15,-191.25,reload
6056,-0.07,-8.5,0.04,-135.93,-301.62,-162.96,reload
6057,6.49,-0.46,10.56,78.13,-289.83,-82.86,reload
6058,10.3,12.2,3.95,17.76,-70.36,43.52,reload
6059,17.36,8.33,8.88,38.8,46.11,-16.4,reload
6060,8.76,5.87,-1.87,310.49,53.76,261.5,reload
6061,-1.99,2.36,-9.97,150.34,270.87,155.33,reload
6062,0.56,-6.38,-34.2,-13.32,155.33,155.33,reload
6063,-6.09,-9.15,-14.7,-1.35,-129.14,-126.94,reload
6064,0.4,-13.5,-27.77,-294.73,-73.32,73.08,reload
6065,1.62,-15.32,-19.31,-96.85,-105.27,91.56,reload
6066,8.16,-10.37,-19.07,-192.45,-243.29,141.49,reload
6067,10.94,-8.81,-10.43,-156.75,-137.73,116.73,reload
6068,8.07,-4.19,-8.05,-131.49,-144.4,84.58,reload
6069,5.48,-2.73,-6.13,-89.92,-93.65,49.71,reload
6070,2.12,-1.34,-10.76,-92.17,-54.32,36.15,reload
6071,-5.24,10.67,-1.11,16.14,-87.59,-103.09,reload
6072,-6.94,4.52,-27.24,8.11,247.36,66.93,reload
6073,1.13,3.49,-6.72,10.05,-205.44,23.33,reload
6074,-0.98,0.79,-7.42,-30.32,161.45,-2.42,reload
6075,-2.58,2.01,-8.89,10.94,11.46,24.52,reload
6076,1.84,-0.52,-7.84,-39.38,-30.15,70.33,reload
6077,2.57,-3.06,-6.39,-12.37,281.44,130.57,reload
6078,2.45,-3.14,-6.36,-35.06,-326.45,172.71,reload
6079,5.24,-5.03,-2.24,33.29,270.08,273.93,reload
6080,2.01,-2.54,-3.99,10.97,-254.23,309.68,reload
6081,4.15,-6.72,-0.22,26.27,289.63,-251.2,reload
6082,4.54,-6.89,-5.56,98.51,235.82,-286.24,reload
6083,6.83,-9.57,-5.6,87.07,-28.3,303.64,reload
6084,9.86,-10.78,-7.65,157.39,-33.86,271.27,reload
6085,7.58,-11.15,-7.23,57.34,70.89,237.38,reload
6086,7.4,-11.26,-7.81,79.13,-40.53,194.68,reload
6087,5.93,-10.48,-6.98,10.98,-84.99,115.04,reload
6088,5.05,-10.4,-6.44,-10.77,-147.22,61.25,reload
6089,5.15,-10.78,-5.83,-6.5,-155.6,35.05,reload
6090,-1.39,-1.06,3.62,-62.15,-94.93,50.55,reload
6091,4.9,4.66,-5.49,-58.76,140.77,5.76,reload
6092,-2.22,0.41,0.1,51.6,148.75,-33.22,reload
6093,-1.11,4.65,-9.93,-82.8,-42.69,5.29,reload
6094,0.17,0.3,-5.8,-52.93,50.51,67.92,reload
6095,2.97,-2.47,-7.57,-65.84,125.87,100.22,reload
6096,5.46,-4.38,-4.6,12.58,180.0,112.14,reload
6097,3.64,-2.49,-4.41,15.24,-306.48,172.63,reload
6098,3.25,-3.18,-3.63,13.76,-274.02,230.7,reload
6099,5.38,-4.16,-3.23,114.32,280.06,320.26,reload
6100,4.31,-5.19,-7.94,123.88,278.0,-270.05,reload
6101,8.66,-8.21,-7.69,164.35,-29.08,-280.29,reload
6102,10.1,-5.37,-9.79,178.8,59.63,272.58,reload
6103,8.37,-11.44,-6.71,75.56,37.72,211.57,reload
6104,8.77,-8.63,-8.72,167.31,7.24,193.23,reload
6105,6.19,-8.74,-7.47,62.61,21.74,133.05,reload
6106,5.01,-9.53,-6.22,63.57,-79.33,101.41,reload
6107,4.95,-9.57,-5.7,24.76,-69.86,83.51,reload
6108,4.76,-10.58,-4.93,27.65,-62.01,68.89,reload
6109,4.43,-9.69,-4.72,28.39,-54.72,46.23,reload
6110,3.41,-8.49,-4.44,13.85,-44.54,11.35,reload
6111,2.76,-8.98,-2.94,-26.7,-45.3,-8.59,reload
6112,2.24,-9.15,-1.86,-23.53,-4.92,-8.37,reload
6113,1.0,-9.09,-1.78,-14.97,20.86,-15.96,reload
6114,0.48,-9.17,-1.76,-13.7,7.56,-9.85,reload
6115,0.64,-9.12,-1.94,-7.79,14.02,-4.24,reload
6116,0.07,-9.22,-2.19,-3.95,33.14,-9.0,reload
6117,0.4,-9.15,-2.27,3.02,19.79,-0.82,reload
6118,0.27,-8.75,-2.55,3.49,28.61,-7.98,reload
6119,0.0,-8.9,-2.58,-0.99,8.72,-13.85,reload
6120,-0.13,-8.98,-2.37,4.13,2.76,-10.08,reload
6121,0.01,-8.72,-2.59,2.33,3.96,-6.13,reload
6122,0.0,-8.92,-2.59,3.95,2.96,-2.74,reload
6123,0.26,-8.68,-2.9,1.44,4.13,-0.35,reload
6124,0.15,-8.8,-2.69,-7.17,0.74,0.41,reload
6125,-1.39,-1.06,3.62,-62.15,-94.93,50.55,reload
6126,4.9,4.66,-5.49,-58.76,140.77,5.76,reload
6127,-2.22,0.41,0.1,51.6,148.75,-33.22,reload
6128,-1.11,4.65,-9.93,-82.8,-42.69,5.29,reload
6129,0.17,0.3,-5.8,-52.93,50.51,67.92,reload
6130,2.97,-2.47,-7.57,-65.84,125.87,100.22,reload
6131,5.46,-4.38,-4.6,12.58,180.0,112.14,reload
6132,3.64,-2.49,-4.41,15.24,-306.48,172.63,reload
6133,3.25,-3.18,-3.63,13.76,-274.02,230.7,reload
6134,5.38,-4.16,-3.23,114.32,280.06,320.26,reload
6135,4.31,-5.19,-7.94,123.88,278.0,-270.05,reload
6136,8.66,-8.21,-7.69,164.35,-29.08,-280.29,reload
6137,10.1,-5.37,-9.79,178.8,59.63,272.58,reload
6138,8.37,-11.44,-6.71,75.56,37.72,211.57,reload
6139,8.77,-8.63,-8.72,167.31,7.24,193.23,reload
6140,6.19,-8.74,-7.47,62.61,21.74,133.05,reload
6141,5.01,-9.53,-6.22,63.57,-79.33,101.41,reload
6142,4.95,-9.57,-5.7,24.76,-69.86,83.51,reload
6143,4.76,-10.58,-4.93,27.65,-62.01,68.89,reload
6144,4.43,-9.69,-4.72,28.39,-54.72,46.23,reload
6145,3.41,-8.49,-4.44,13.85,-44.54,11.35,reload
6146,2.76,-8.98,-2.94,-26.7,-45.3,-8.59,reload
6147,2.24,-9.15,-1.86,-23.53,-4.92,-8.37,reload
6148,1.0,-9.09,-1.78,-14.97,20.86,-15.96,reload
6149,0.48,-9.17,-1.76,-13.7,7.56,-9.85,reload
6150,0.64,-9.12,-1.94,-7.79,14.02,-4.24,reload
6151,0.07,-9.22,-2.19,-3.95,33.14,-9.0,reload
6152,0.4,-9.15,-2.27,3.02,19.79,-0.82,reload
6153,0.27,-8.75,-2.55,3.49,28.61,-7.98,reload
6154,0.0,-8.9,-2.58,-0.99,8.72,-13.85,reload
6155,-0.13,-8.98,-2.37,4.13,2.76,-10.08,reload
6156,0.01,-8.72,-2.59,2.33,3.96,-6.13,reload
6157,0.0,-8.92,-2.59,3.95,2.96,-2.74,reload
6158,0.26,-8.68,-2.9,1.44,4.13,-0.35,reload
6159,0.15,-8.8,-2.69,-7.17,0.74,0.41,reload
6160,6.6,0.44,7.96,59.95,-257.19,-60.58,reload
6161,9.29,10.23,3.65,17.61,-140.08,-97.98,reload
6162,7.7,8.23,1.69,73.01,-26.33,-300.95,reload
6163,-2.93,9.1,-17.44,117.08,-263.34,195.35,reload
6164,-5.33,3.23,-21.41,65.09,155.33,155.33,reload
6165,-4.35,-10.09,-13.54,241.53,-162.82,-116.35,reload
6166,-7.02,-5.69,-31.89,219.59,295.75,145.73,reload
6167,-0.92,-18.54,-15.9,-261.0,-293.54,88.98,reload
6168,3.98,-9.21,-17.21,-167.09,-30.65,90.58,reload
6169,6.39,-8.15,-12.91,-73.18,-201.41,65.77,reload
6170,5.32,-7.62,-13.06,-117.41,-91.63,68.24,reload
6171,3.33,-6.21,-10.43,-85.97,-105.33,84.43,reload
6172,3.97,-2.36,-10.64,-106.71,-104.37,89.2,reload
6173,-5.02,7.79,-0.95,-84.99,7.24,0.62,reload
6174,-2.44,5.88,-22.39,125.87,178.17,-32.94,reload
6175,-1.71,3.14,-7.37,-61.69,-57.11,-0.22,reload
6176,-3.42,-1.45,-8.39,-42.57,67.12,21.24,reload
6177,0.03,1.31,-6.83,-34.67,12.75,95.02,reload
6178,3.41,-3.13,-6.73,-98.88,112.37,105.84,reload
6179,3.57,-3.1,-5.11,48.4,266.34,147.91,reload
6180,2.5,-1.18,-4.89,-26.03,-327.21,226.47,reload
6181,3.76,-3.44,-3.32,-25.69,-272.13,288.68,reload
6182,4.93,-4.17,-4.52,52.44,-223.38,-287.37,reload
6183,3.09,-4.73,-6.29,31.98,-306.41,-241.62,reload
6184,5.23,-7.93,-6.1,16.32,-7.01,-259.64,reload
6185,11.08,-11.11,-7.23,73.11,-121.1,-301.84,reload
6186,9.59,-9.9,-5.71,76.36,-50.17,250.46,reload
6187,7.92,-11.95,-7.28,86.9,-56.18,207.16,reload
6188,6.33,-11.17,-7.37,51.85,-74.81,175.07,reload
6189,4.27,-11.94,-6.38,34.65,-123.78,107.32,reload
6190,4.5,-12.13,-6.82,31.26,-192.96,69.08,reload
6191,5.4,-10.77,-6.03,24.99,-171.61,31.34,reload
6192,4.29,-8.85,-5.36,32.25,-113.12,-11.81,reload
6193,2.26,-8.28,-4.27,-13.58,-31.29,-12.14,reload
6194,1.4,-9.04,-2.71,-9.47,-17.28,-10.2,reload
6195,13.62,15.93,3.1,94.58,-184.95,-66.93,reload
6196,10.59,11.57,1.04,13.53,-78.78,-247.27,reload
6197,1.32,6.52,-3.6,156.41,-313.27,209.7,reload
6198,0.84,-0.85,-7.52,-2.47,160.21,155.33,reload
6199,-5.43,-12.11,-25.36,24.0,39.7,-232.54,reload
6200,-1.49,-14.34,-36.26,-312.34,-100.97,27.88,reload
6201,4.07,-21.26,-21.38,-213.68,-176.19,5.35,reload
6202,5.18,-11.9,-20.58,-264.71,-157.63,56.79,reload
6203,8.99,-10.84,-11.78,-197.63,-215.94,82.19,reload
6204,9.31,-7.53,-8.63,-170.28,-158.59,61.14,reload
6205,8.77,-3.83,-7.18,-99.34,-189.6,41.29,reload
6206,6.58,-2.27,-6.99,-92.03,-123.25,26.47,reload
6207,3.48,0.01,-8.33,-91.2,-92.12,35.37,reload
6208,-3.64,8.17,-6.2,5.93,164.04,-56.21,reload
6209,0.39,0.25,-8.79,-38.19,192.12,-7.58,reload
6210,2.42,3.0,-5.95,-8.57,-153.91,-5.78,reload
6211,-4.01,-0.22,-5.66,-10.98,179.15,5.52,reload
6212,-0.31,1.3,-7.38,-4.05,-18.84,50.43,reload
6213,2.5,-2.32,-7.99,-23.62,57.43,61.32,reload
6214,3.04,-1.72,-4.78,36.28,148.73,68.97,reload
6215,3.16,-1.59,-3.71,38.89,189.69,126.13,reload
6216,2.11,-2.13,-4.62,-20.2,-262.42,176.06,reload
6217,4.67,-4.89,-5.21,21.1,-300.89,311.45,reload
6218,4.93,-4.6,-6.82,78.08,-298.92,-299.27,reload
6219,7.72,-9.13,-4.74,80.05,238.23,-214.05,reload
6220,7.66,-8.09,-7.37,64.9,133.96,-237.39,reload
6221,10.36,-13.44,-6.49,50.54,-26.38,318.56,reload
6222,9.63,-10.52,-7.62,62.47,35.79,267.09,reload
6223,7.19,-11.0,-6.46,9.59,-12.31,171.01,reload
6224,5.68,-10.25,-5.24,-0.19,-69.4,117.83,reload
6225,4.84,-10.27,-4.33,-5.89,-61.77,85.31,reload
6226,3.72,-10.24,-3.7,1.08,-65.69,58.33,reload
6227,3.27,-9.59,-3.74,23.13,-89.4,20.32,reload
6228,2.22,-8.64,-4.01,9.09,-99.61,-21.04,reload
6229,1.9,-8.98,-3.19,2.02,-105.66,-23.6,reload
6230,3.56,-6.06,3.32,-74.33,-259.89,-98.68,reload
6231,8.69,3.77,10.4,17.64,-233.5,-59.68,reload
6232,14.32,13.08,9.42,16.34,-67.61,-133.63,reload
6233,12.71,9.0,2.26,312.75,-62.64,252.17,reload
6234,-0.25,3.41,-12.24,216.31,-82.87,155.33,reload
6235,-1.39,-2.18,-18.58,200.91,155.33,155.33,reload
6236,3.79,-5.16,-30.15,56.87,155.33,-93.54,reload
6237,2.07,-12.09,-30.44,-323.54,139.75,70.65,reload
6238,2.28,-23.19,-19.53,-292.06,-237.33,56.01,reload
6239,6.01,-10.44,-16.22,-142.37,-218.14,78.93,reload
6240,9.01,-8.94,-11.47,-144.52,-222.29,83.04,reload
6241,5.31,-7.38,-9.39,-152.61,-79.97,63.8,reload
6242,4.39,-4.36,-7.68,-77.5,-158.76,69.5,reload
6243,2.6,-1.27,-9.48,-65.84,-95.32,32.82,reload
6244,-10.93,10.44,-4.7,90.23,35.2,-62.07,reload
6245,2.41,1.88,-24.79,-36.94,-124.14,0.0,reload
6246,-0.59,2.32,-11.1,-72.97,66.09,3.75,reload
6247,-2.0,1.54,-8.6,-25.57,80.23,36.31,reload
6248,1.11,-0.36,-6.85,-78.81,9.35,73.44,reload
6249,3.87,-3.93,-4.79,-21.28,135.79,85.45,reload
6250,3.31,-1.7,-5.37,11.23,272.49,160.65,reload
6251,3.41,-3.26,-3.02,-35.63,-318.27,202.72,reload
6252,5.23,-3.42,-3.08,82.84,291.89,279.42,reload
6253,4.53,-4.68,-6.8,64.54,-313.14,-326.8,reload
6254,7.35,-6.68,-6.14,155.77,161.31,-302.78,reload
6255,10.25,-7.18,-9.61,171.11,120.66,-284.07,reload
6256,8.19,-7.93,-6.12,66.6,98.79,290.42,reload
6257,8.29,-10.82,-6.76,121.22,16.64,262.68,reload
6258,7.02,-9.35,-7.52,62.61,-41.4,195.84,reload
6259,6.24,-11.25,-5.74,56.84,-114.67,140.14,reload
6260,4.89,-9.69,-5.88,35.69,-79.9,113.87,reload
6261,3.97,-11.17,-5.03,14.77,-81.39,96.93,reload
6262,4.26,-10.34,-4.97,12.8,-82.06,80.95,reload
6263,3.16,-9.3,-4.32,-3.49,-43.33,36.25,reload
6264,2.11,-8.9,-3.45,-13.26,-44.36,14.97,reload
6265,12.87,-12.34,-10.08,-15.68,290.03,-99.43,shield
6266,12.15,-14.81,-11.59,-86.84,303.07,-163.35,shield
6267,10.9,-19.87,-11.55,-191.11,268.2,-274.39,shield
6268,10.76,-23.76,-11.32,-231.58,177.77,279.63,shield
6269,12.25,-24.14,-10.77,-200.33,117.92,219.68,shield
6270,10.99,-21.28,-12.11,-180.19,129.6,200.6,shield
6271,10.07,-19.44,-10.88,-159.39,184.69,235.03,shield
6272,8.37,-16.27,-10.35,-154.2,192.91,245.15,shield
6273,5.95,-13.88,-10.83,-132.73,227.93,253.07,shield
6274,2.79,-10.37,-10.69,-146.26,218.0,276.11,shield
6275,-3.79,-6.74,-9.02,-141.64,239.73,323.63,shield
6276,-13.06,-3.43,-3.14,-150.08,185.71,-278.55,shield
6277,-21.4,-1.27,7.09,-100.56,198.36,-127.39,shield
6278,-20.84,2.68,10.41,-35.02,111.24,-30.03,shield
6279,-14.13,4.19,11.92,-0.94,4.65,34.1,shield
6280,-10.62,4.98,10.87,37.41,-77.7,43.32,shield
6281,-10.29,4.09,7.9,128.85,-118.17,30.8,shield
6282,-12.58,5.45,0.66,142.28,-108.66,144.48,shield
6283,-6.46,1.69,-1.3,93.08,-109.59,287.65,shield
6284,-3.43,-1.06,-5.83,131.31,14.71,-307.71,shield
6285,-1.07,-3.89,-6.22,-21.62,-48.13,-243.51,shield
6286,4.32,-10.43,-3.85,-93.89,-36.88,-190.99,shield
6287,0.71,-12.74,-3.47,-161.67,66.6,-155.34,shield
6288,0.06,-19.19,-3.84,-217.53,-113.0,-228.33,shield
6289,9.43,-24.13,-4.65,-103.44,-213.1,-304.1,shield
6290,5.34,-23.55,-4.94,-75.3,-262.96,309.67,shield
6291,12.62,-25.78,-9.32,-0.79,-277.77,321.86,shield
6292,10.05,-21.4,-9.85,-10.48,193.23,148.2,shield
6293,11.42,-20.51,-8.68,129.13,285.1,138.17,shield
6294,8.47,-12.54,-12.65,134.59,-287.37,93.1,shield
6295,8.98,-10.09,-11.03,36.68,-301.17,67.92,shield
6296,8.96,-8.19,-7.22,-7.7,-180.14,43.27,shield
6297,6.12,-8.77,-4.25,-63.57,-41.49,18.14,shield
6298,3.47,-8.82,-2.6,-10.14,-18.78,-3.26,shield
6299,1.71,-8.99,-2.89,-17.27,-45.64,-24.06,shield
6300,8.31,-18.98,-10.86,-259.98,169.69,237.39,shield
6301,5.58,-16.22,-9.72,-249.08,147.38,262.5,shield
6302,2.76,-13.09,-7.71,-235.26,165.9,318.62,shield
6303,-0.55,-8.77,-6.69,-196.13,191.23,-283.53,shield
6304,-3.5,-4.58,-3.86,-170.02,175.56,-256.07,shield
6305,-11.62,-2.33,2.6,-137.73,183.27,-182.99,shield
6306,-18.55,-1.63,12.3,-42.08,223.95,-66.94,shield
6307,-18.95,6.45,9.1,3.32,69.5,10.81,shield
6308,-6.37,8.89,6.55,10.04,12.26,45.18,shield
6309,-2.1,9.09,6.16,-4.37,-39.81,28.91,shield
6310,-5.78,6.89,7.31,16.51,-40.6,13.58,shield
6311,-12.09,4.12,7.45,89.11,-58.29,58.11,shield
6312,-11.75,3.64,3.42,147.93,-48.86,144.11,shield
6313,-8.84,1.78,-1.35,125.29,-71.18,229.7,shield
6314,-1.72,-0.69,-4.53,77.04,-40.89,-302.52,shield
6315,1.53,-3.16,-5.52,14.64,-57.85,-283.98,shield
6316,8.3,-6.54,-0.48,-52.46,-28.12,-224.09,shield
6317,4.78,-8.57,0.39,-31.54,99.58,-272.25,shield
6318,3.37,-11.29,-0.69,-120.35,-67.6,-242.84,shield
6319,8.37,-16.42,2.0,-142.45,-99.26,-239.93,shield
6320,8.58,-19.08,-2.22,-50.02,-134.01,-287.54,shield
6321,12.04,-19.91,-2.78,-50.28,-163.09,-274.29,shield
6322,12.27,-20.08,-1.92,3.0,-121.05,284.85,shield
6323,7.05,-16.26,-3.43,15.77,-151.74,186.62,shield
6324,6.95,-15.67,-4.91,-4.05,-279.39,168.13,shield
6325,7.5,-13.35,-6.17,10.97,317.86,107.01,shield
6326,8.18,-11.49,-6.27,5.99,309.57,47.88,shield
6327,8.07,-9.71,-5.71,15.45,-275.59,-6.37,shield
6328,6.93,-8.71,-4.42,0.41,-128.06,-6.97,shield
6329,4.59,-9.3,-2.3,-9.21,0.07,9.7,shield
6330,2.36,-9.25,-1.88,11.18,54.99,13.32,shield
6331,0.91,-9.08,-1.58,21.15,10.1,-16.51,shield
6332,0.56,-9.4,-1.1,29.92,-27.11,-29.25,shield
6333,0.37,-8.89,-1.75,15.39,-23.94,-19.63,shield
6334,0.27,-9.12,-1.18,-5.21,-14.11,-7.03,shield
6335,12.73,-26.0,-16.36,-256.56,77.5,167.99,shield
6336,11.9,-24.29,-14.02,-267.76,89.24,162.39,shield
6337,8.0,-21.63,-12.12,-235.47,151.59,204.46,shield
6338,4.99,-18.63,-9.87,-213.02,177.12,250.2,shield
6339,3.08,-14.25,-8.92,-181.73,187.6,284.15,shield
6340,2.23,-9.83,-7.41,-172.83,191.65,-326.41,shield
6341,-2.19,-5.29,-6.13,-141.3,217.05,-272.13,shield
6342,-7.39,-1.76,-0.96,-123.81,197.9,-220.81,shield
6343,-18.31,2.22,4.15,-58.9,255.4,-106.57,shield
6344,-22.37,5.9,9.32,-33.49,154.17,-11.42,shield
6345,-9.63,6.25,10.43,-18.7,38.85,55.31,shield
6346,-4.55,7.04,8.14,14.71,-33.75,30.71,shield
6347,-6.95,8.13,5.04,30.23,-54.29,52.58,shield
6348,-9.76,6.53,3.91,95.58,-59.94,76.65,shield
6349,-9.08,6.47,0.17,103.53,-83.02,179.12,shield
6350,-2.63,5.29,-1.36,56.38,-94.33,225.72,shield
6351,1.75,3.37,-1.23,20.66,-61.05,261.63,shield
6352,3.88,1.77,-1.14,-27.34,-16.51,294.89,shield
6353,4.66,-1.53,0.57,-55.05,-34.25,249.94,shield
6354,4.62,-4.93,0.99,-90.9,-17.22,-320.64,shield
6355,6.07,-7.24,1.64,-87.24,23.22,317.92,shield
6356,3.48,-9.65,0.16,-96.07,-77.45,291.37,shield
6357,9.15,-11.68,1.6,-116.9,-142.05,298.1,shield
6358,7.8,-13.53,0.08,-39.03,-127.72,267.41,shield
6359,8.72,-14.06,-1.02,-11.7,-121.33,283.37,shield
6360,8.44,-16.24,-2.47,-25.19,-146.23,243.65,shield
6361,10.45,-17.79,-1.72,51.21,-169.9,238.46,shield
6362,6.36,-15.4,-3.75,72.13,-201.06,155.4,shield
6363,5.77,-14.38,-4.41,104.86,-282.59,132.02,shield
6364,6.75,-11.36,-6.13,83.65,-282.03,109.9,shield
6365,7.39,-10.67,-4.59,21.22,-249.3,95.49,shield
6366,7.48,-9.69,-3.95,3.7,-197.98,34.96,shield
6367,6.19,-9.46,-2.67,18.96,-134.39,12.77,shield
6368,4.39,-8.42,-2.5,22.6,-53.31,3.26,shield
6369,2.76,-8.67,-1.91,-6.05,-33.41,4.71,shield
6370,16.46,-15.84,-14.19,-158.9,117.36,-290.41,shield
6371,17.29,-21.79,-16.96,-264.57,114.38,266.77,shield
6372,15.99,-24.33,-19.06,-319.07,70.45,174.6,shield
6373,12.98,-23.67,-17.14,300.84,104.18,184.91,shield
6374,10.91,-21.58,-14.71,326.63,147.47,225.55,shield
6375,8.83,-18.85,-12.75,-321.52,143.5,245.19,shield
6376,5.53,-16.59,-10.93,-302.1,178.17,279.74,shield
6377,1.06,-13.29,-8.95,-266.62,204.22,-308.54,shield
6378,-3.34,-8.19,-5.69,-219.62,231.47,-222.93,shield
6379,-7.62,-2.9,-1.01,-164.73,215.88,-165.49,shield
6380,-13.94,-2.52,9.55,-86.08,286.73,-50.19,shield
6381,-22.93,3.99,9.67,28.12,200.27,23.62,shield
6382,-13.87,8.43,7.32,10.26,-14.39,22.64,shield
6383,-6.43,7.52,7.5,29.08,-48.14,55.21,shield
6384,-7.22,7.61,5.46,67.66,-107.39,34.93,shield
6385,-6.59,6.89,2.93,111.76,-71.29,108.01,shield
6386,-5.56,6.05,1.42,69.87,-53.98,204.4,shield
6387,-3.37,3.18,-0.62,53.73,-83.94,221.72,shield
6388,-1.61,0.6,-2.24,49.83,-87.57,288.41,shield
6389,4.28,-2.6,-0.67,-17.97,-77.36,-326.68,shield
6390,3.59,-5.44,0.14,0.7,-1.05,-298.92,shield
6391,4.61,-7.92,-0.57,-60.93,-26.38,-250.79,shield
6392,7.63,-10.53,1.5,-56.72,32.59,-293.78,shield
6393,5.85,-13.11,-1.86,-71.06,-126.23,324.07,shield
6394,11.66,-14.96,1.03,-45.52,-64.01,291.98,shield
6395,8.79,-17.43,-2.5,-36.62,-187.19,266.48,shield
6396,15.56,-16.41,-0.69,-1.75,-23.51,248.41,shield
6397,7.65,-15.12,-3.07,26.88,-168.34,162.67,shield
6398,8.93,-13.04,-3.89,15.83,-201.93,160.93,shield
6399,8.52,-12.58,-4.0,-3.44,-216.08,134.92,shield
6400,8.49,-12.0,-3.78,0.0,-210.64,117.39,shield
6401,9.07,-9.86,-4.02,13.32,-201.09,69.93,shield
6402,8.49,-9.16,-3.43,-3.25,-160.0,37.2,shield
6403,6.63,-8.85,-2.92,-4.97,-94.03,0.09,shield
6404,4.78,-8.45,-2.25,-6.79,-71.49,-17.71,shield
6405,13.94,-13.91,-7.96,-100.34,85.37,-245.09,shield
6406,12.96,-17.68,-8.68,-131.8,110.54,-292.16,shield
6407,13.4,-20.34,-12.16,-143.7,18.8,235.18,shield
6408,14.43,-19.59,-13.24,-229.6,-85.44,156.85,shield
6409,12.44,-17.53,-13.11,-262.76,73.47,239.22,shield
6410,7.28,-13.68,-11.84,-274.78,115.97,284.13,shield
6411,7.79,-11.11,-9.77,-276.61,141.35,-320.67,shield
6412,5.55,-9.3,-7.06,-259.25,169.08,-293.84,shield
6413,5.3,-7.28,-7.11,-242.32,177.64,-286.68,shield
6414,2.18,-6.2,-5.36,-209.7,202.85,-272.6,shield
6415,-3.49,-3.51,-3.6,-177.74,200.31,-235.66,shield
6416,-8.74,-2.74,5.29,-127.71,256.93,-119.01,shield
6417,-16.55,1.22,10.53,3.52,270.97,-8.71,shield
6418,-15.56,10.47,4.79,1.12,60.79,6.86,shield
6419,-6.8,8.19,7.72,-5.15,22.41,55.01,shield
6420,-3.33,7.53,7.98,2.06,-46.16,34.57,shield
6421,-5.94,7.96,6.38,35.7,-37.12,34.53,shield
6422,-8.28,7.29,5.09,77.88,-43.29,47.16,shield
6423,-9.06,6.51,1.73,101.31,-78.17,115.19,shield
6424,-4.73,5.16,-0.02,53.74,-46.86,226.77,shield
6425,-0.01,2.2,0.6,28.88,-53.44,241.38,shield
6426,-0.3,-0.07,-0.84,34.59,-61.57,273.87,shield
6427,4.76,-3.39,0.05,-30.85,-107.2,314.93,shield
6428,4.59,-5.61,0.3,-21.13,-3.15,-284.46,shield
6429,5.59,-6.76,-0.85,-73.43,-47.45,-284.13,shield
6430,8.73,-10.87,0.59,-77.47,-67.92,316.91,shield
6431,6.84,-11.02,-0.95,-32.0,-107.04,310.08,shield
6432,10.61,-14.87,-1.76,-50.51,-127.19,285.66,shield
6433,13.14,-15.26,-0.91,4.01,-84.29,290.42,shield
6434,8.51,-15.04,-2.9,-8.97,-50.86,254.78,shield
6435,12.23,-15.67,-1.5,-17.73,-105.33,239.49,shield
6436,8.35,-13.76,-2.1,2.68,-182.76,137.55,shield
6437,7.84,-12.19,-2.42,30.04,-193.05,127.4,shield
6438,6.65,-10.95,-3.48,14.54,-160.41,117.76,shield
6439,6.74,-10.49,-3.2,-4.42,-194.27,75.56,shield
6440,13.79,-24.61,-15.49,-138.51,150.44,236.23,shield
6441,15.6,-24.85,-16.6,-203.82,40.45,155.33,shield
6442,13.12,-24.63,-13.59,-217.27,58.72,155.33,shield
6443,10.23,-21.46,-14.18,-228.38,135.06,155.33,shield
6444,6.14,-18.36,-11.45,-237.55,173.29,219.11,shield
6445,2.05,-14.82,-9.19,-231.84,180.96,273.62,shield
6446,-1.88,-10.24,-6.19,-207.16,192.55,-295.92,shield
6447,-6.45,-4.55,-2.23,-150.98,212.28,-214.55,shield
6448,-11.25,0.05,3.43,-108.49,175.55,-142.98,shield
